NodeName1,NodeName2,NodeName3,NodeName4,NodeName5,NodeName6,ParentName,PathName,NodeID,ParentID,NodeName,Current,Goal,PNT,Legend,Function,TierOrder,TreeType,NodeColor,HasValueFlag,Depth,IsInValuablePath,IsInYellowPath,IsYellowLeaf,IsGreenConnected,IsInRedPath,IsTYCOMPath,IsPMPath,IsSYSCOMPath,IsRSPath,IsCOMFRCPath,HasValueFlag_Clean,CombinedFlag,CombinedFlagLabel,CombinedYellowFlag,CombinedYellowFlagLabel
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),Tech Pubs Health: Scheduled Maintenance - Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Scheduled Maintenance  - Avionics (NMCS)\Tech Pubs Health: Scheduled Maintenance - Avionics (NMCS),10205,10133,Tech Pubs Health: Scheduled Maintenance - Avionics (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),Tech Pubs Health: Unscheduled Maintenance - Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Unscheduled Maintenance - Avionics (NMCS)\Tech Pubs Health: Unscheduled Maintenance - Avionics (NMCS),10206,10134,Tech Pubs Health: Unscheduled Maintenance - Avionics (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),Support Equip Health: Scheduled Maintenance - Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Scheduled Maintenance  - Avionics (NMCS)\Support Equip Health: Scheduled Maintenance - Avionics (NMCS),10207,10133,Support Equip Health: Scheduled Maintenance - Avionics (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),Support Equip Health: Unscheduled Maintenance - Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Unscheduled Maintenance - Avionics (NMCS)\Support Equip Health: Unscheduled Maintenance - Avionics (NMCS),10208,10134,Support Equip Health: Unscheduled Maintenance - Avionics (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),Maintenance Training: Scheduled Maintenance - Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Scheduled Maintenance  - Avionics (NMCS)\Maintenance Training: Scheduled Maintenance - Avionics (NMCS),10209,10133,Maintenance Training: Scheduled Maintenance - Avionics (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),Maintenance Training: Unscheduled Maintenance - Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Unscheduled Maintenance - Avionics (NMCS)\Maintenance Training: Unscheduled Maintenance - Avionics (NMCS),10210,10134,Maintenance Training: Unscheduled Maintenance - Avionics (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),Technical Data Access: Scheduled Maintenance - Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Scheduled Maintenance  - Avionics (NMCS)\Technical Data Access: Scheduled Maintenance - Avionics (NMCS),10211,10133,Technical Data Access: Scheduled Maintenance - Avionics (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),Technical Data Access: Unscheduled Maintenance - Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Unscheduled Maintenance - Avionics (NMCS)\Technical Data Access: Unscheduled Maintenance - Avionics (NMCS),10212,10134,Technical Data Access: Unscheduled Maintenance - Avionics (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),Maintenance Planning: Scheduled Maintenance - Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Scheduled Maintenance  - Avionics (NMCS)\Maintenance Planning: Scheduled Maintenance - Avionics (NMCS),10213,10133,Maintenance Planning: Scheduled Maintenance - Avionics (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),Maintenance Planning: Unscheduled Maintenance - Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Unscheduled Maintenance - Avionics (NMCS)\Maintenance Planning: Unscheduled Maintenance - Avionics (NMCS),10214,10134,Maintenance Planning: Unscheduled Maintenance - Avionics (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),Sustaining Engineering: Scheduled Maintenance - Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Scheduled Maintenance  - Avionics (NMCS)\Sustaining Engineering: Scheduled Maintenance - Avionics (NMCS),10215,10133,Sustaining Engineering: Scheduled Maintenance - Avionics (NMCS),1,1,Positive,PM,Tier 5,5,CH-53E,Yellow,0,6,0,0,1,0,0,0,1,0,0,0,0,0,Other,1,Yellow Leaf
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),Sustaining Engineering: Unscheduled Maintenance - Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Unscheduled Maintenance - Avionics (NMCS)\Sustaining Engineering: Unscheduled Maintenance - Avionics (NMCS),10216,10134,Sustaining Engineering: Unscheduled Maintenance - Avionics (NMCS),1,1,Positive,PM,Tier 5,5,CH-53E,Yellow,0,6,0,0,1,0,0,0,1,0,0,0,0,0,Other,1,Yellow Leaf
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Air Vehicle (NMCM),Scheduled Maintenance - Air Vehicle (NMCM),Tech Pubs Health: Scheduled Maintenance - Air Vehicle (NMCM),Scheduled Maintenance - Air Vehicle (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Air Vehicle (NMCM)\Scheduled Maintenance - Air Vehicle (NMCM)\Tech Pubs Health: Scheduled Maintenance - Air Vehicle (NMCM),10217,10135,Tech Pubs Health: Scheduled Maintenance - Air Vehicle (NMCM),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Air Vehicle (NMCM),Unscheduled Maintenance - Air Vehicle (NMCM),Tech Pubs Health: Unscheduled Maintenance - Air Vehicle (NMCM),Unscheduled Maintenance - Air Vehicle (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Air Vehicle (NMCM)\Unscheduled Maintenance - Air Vehicle (NMCM)\Tech Pubs Health: Unscheduled Maintenance - Air Vehicle (NMCM),10218,10136,Tech Pubs Health: Unscheduled Maintenance - Air Vehicle (NMCM),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Air Vehicle (NMCM),Scheduled Maintenance - Air Vehicle (NMCM),Support Equip Health: Scheduled Maintenance - Air Vehicle (NMCM),Scheduled Maintenance - Air Vehicle (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Air Vehicle (NMCM)\Scheduled Maintenance - Air Vehicle (NMCM)\Support Equip Health: Scheduled Maintenance - Air Vehicle (NMCM),10219,10135,Support Equip Health: Scheduled Maintenance - Air Vehicle (NMCM),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Air Vehicle (NMCM),Unscheduled Maintenance - Air Vehicle (NMCM),Support Equip Health: Unscheduled Maintenance - Air Vehicle (NMCM),Unscheduled Maintenance - Air Vehicle (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Air Vehicle (NMCM)\Unscheduled Maintenance - Air Vehicle (NMCM)\Support Equip Health: Unscheduled Maintenance - Air Vehicle (NMCM),10220,10136,Support Equip Health: Unscheduled Maintenance - Air Vehicle (NMCM),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Air Vehicle (NMCM),Scheduled Maintenance - Air Vehicle (NMCM),Maintenance Training: Scheduled Maintenance - Air Vehicle (NMCM),Scheduled Maintenance - Air Vehicle (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Air Vehicle (NMCM)\Scheduled Maintenance - Air Vehicle (NMCM)\Maintenance Training: Scheduled Maintenance - Air Vehicle (NMCM),10221,10135,Maintenance Training: Scheduled Maintenance - Air Vehicle (NMCM),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
